customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TenureGroup,TotalRevenue,AverageCharges,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
2533-TIBIX,Male,0,1,1,15,0,0,1,0,0,0,0,0,1,30.2,469.65,0,13-24,453.0,31.31,0,0,0,0,0,0,0
8993-PHFWD,Female,0,0,0,3,0,0,0,0,0,0,0,0,0,25.25,58.9,1,0-12,75.75,19.63,0,0,0,0,0,1,0
1565-RHDJD,Female,0,0,1,4,1,1,0,1,1,0,0,0,0,84.05,333.55,1,0-12,336.2,83.39,1,0,0,0,0,0,0
7137-RYLPP,Male,1,1,0,37,1,1,0,0,0,0,1,0,1,85.7,3171.15,1,37-48,3170.9,85.71,1,0,0,0,0,1,0
3765-JXVKY,Female,0,0,0,1,1,0,0,1,0,0,0,0,1,74.7,74.7,1,0-12,74.7,74.7,1,0,0,0,0,1,0
5092-STPKP,Female,0,0,0,24,1,0,1,0,0,1,0,0,0,56.35,1381.2,0,13-24,1352.4,57.55,0,0,0,0,1,0,0
7330-WZLNC,Female,0,0,0,5,1,1,0,1,0,0,1,0,1,90.8,455.5,1,0-12,454.0,91.1,1,0,0,0,0,1,0
0114-PEGZZ,Female,0,0,0,33,1,1,0,1,1,0,1,1,0,107.55,3645.5,0,25-36,3549.15,110.47,1,0,0,0,0,1,0
3359-DSRKA,Female,0,1,1,58,1,0,0,0,0,0,0,0,1,19.85,1158.85,0,49+,1151.3,19.98,0,1,0,1,0,0,1
8639-NHQEI,Female,0,1,1,72,1,1,1,1,0,0,1,0,1,95.9,6954.15,0,49+,6904.8,96.59,1,0,0,1,0,0,0
7161-DFHUF,Female,0,1,0,71,1,1,0,0,0,0,0,0,0,23.85,1672.1,0,49+,1693.35,23.55,0,1,0,1,0,0,1
3957-LXOLK,Female,1,0,0,28,1,1,0,1,1,0,1,1,1,106.15,3152.5,1,25-36,2972.2,112.59,1,0,0,0,0,1,0
3720-DBRWL,Male,0,1,0,51,1,0,1,1,1,1,1,1,1,83.85,4307.1,0,49+,4276.35,84.45,0,0,0,1,1,0,0
6635-MYYYZ,Female,0,0,0,30,1,0,1,1,1,1,1,1,0,85.35,2530.4,1,25-36,2560.5,84.35,0,0,1,0,0,0,0
8565-WUXZU,Male,1,1,0,72,1,0,1,1,0,1,0,0,1,84.8,6141.65,0,49+,6105.6,85.3,1,0,0,1,1,0,0
5281-BUZGT,Male,1,0,0,36,1,1,1,0,0,0,1,0,1,90.85,3186.7,1,25-36,3270.6,88.52,1,0,0,0,0,1,0
4994-OBRSZ,Male,0,0,1,14,1,0,1,1,1,1,0,1,0,76.1,1054.8,0,13-24,1065.4,75.34,0,0,0,1,0,0,0
0562-FGDCR,Female,0,1,1,72,1,1,1,1,0,1,1,0,0,74.55,5430.65,0,49+,5367.6,75.43,0,0,0,1,0,0,1
2436-QBZFP,Female,0,1,1,22,0,0,0,1,0,0,1,0,0,39.2,849.9,0,13-24,862.4,38.63,0,0,0,0,0,1,0
3420-YJLQT,Female,0,0,0,2,1,1,0,1,0,0,0,0,0,79.55,151.75,0,0-12,159.1,75.88,1,0,0,0,0,1,0
6040-CGACY,Female,0,0,0,15,1,0,0,0,0,0,0,0,0,19.6,299.4,0,13-24,294.0,19.96,0,1,0,0,0,0,1
6582-PLFUU,Male,0,1,1,51,1,0,0,0,0,0,0,0,0,19.55,1086.75,0,49+,997.05,21.31,0,1,0,1,1,0,0
8242-PDSGJ,Male,0,1,0,70,0,0,1,0,1,1,0,0,1,39.15,2692.75,0,49+,2740.5,38.47,0,0,0,1,1,0,0
0264-CNITK,Female,0,1,1,71,1,0,0,0,0,0,0,0,0,20.1,1389.6,0,49+,1427.1,19.57,0,1,0,1,0,0,0
0089-IIQKO,Female,0,1,1,39,1,1,0,0,0,1,1,1,1,99.95,3767.4,0,37-48,3898.05,96.6,1,0,0,0,1,0,0
7839-NUIAA,Female,0,1,1,61,1,1,1,1,0,0,0,0,0,59.8,3641.5,0,49+,3647.8,59.7,0,0,0,0,0,1,0
6075-QMNRR,Female,0,0,0,52,1,0,1,0,0,0,0,0,1,49.75,2535.55,0,49+,2587.0,48.76,0,0,0,0,0,0,0
5378-IKEEG,Female,0,0,0,1,0,0,0,0,0,0,1,0,1,35.75,35.75,1,0-12,35.75,35.75,0,0,0,0,0,1,0
5966-EMAZU,Male,0,1,0,64,1,1,1,0,1,1,1,1,1,108.5,6880.85,0,49+,6944.0,107.51,1,0,1,0,0,0,1
0440-EKDCF,Male,0,1,0,62,1,0,0,1,1,1,0,0,1,60.15,3753.2,0,49+,3729.3,60.54,0,0,0,1,1,0,0
4774-HHGGS,Male,0,1,0,30,1,0,0,0,0,0,0,0,0,19.05,637.55,0,25-36,571.5,21.25,0,1,0,1,0,0,1
2718-GAXQD,Female,1,1,1,4,1,0,0,0,0,0,0,0,0,46.0,181.6,1,0-12,184.0,45.4,0,0,0,0,0,1,0
2055-BFOCC,Male,1,1,0,63,1,0,1,1,1,1,1,1,1,84.0,5329.55,0,49+,5292.0,84.6,0,0,1,0,0,0,0
8180-AKMJV,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,44.55,44.55,0,0-12,44.55,44.55,0,0,0,0,1,0,0
4298-OYIFC,Male,0,1,0,15,1,1,0,0,1,1,1,1,1,103.45,1539.8,0,13-24,1551.75,102.65,1,0,0,0,0,1,0
5566-SOEZD,Male,0,1,1,27,1,0,1,1,0,0,0,0,1,80.65,2209.75,0,25-36,2177.55,81.84,1,0,1,0,1,0,0
9842-EFSYY,Female,0,0,1,4,0,0,1,1,1,0,1,1,1,57.2,223.75,0,0-12,228.8,55.94,0,0,0,0,0,0,1
2272-WUSPA,Female,0,1,0,72,1,1,1,1,1,0,1,1,1,110.75,7751.7,0,49+,7974.0,107.66,1,0,0,1,0,1,0
4584-LBNMK,Male,1,1,0,45,1,1,0,0,0,0,0,0,0,24.7,1174.35,0,37-48,1111.5,26.1,0,1,1,0,1,0,0
3898-GUYTS,Female,1,0,0,45,1,1,1,1,0,1,1,0,1,97.05,4385.05,0,37-48,4367.25,97.45,1,0,0,0,0,1,0
0930-EHUZA,Female,0,0,0,36,1,0,1,1,1,1,1,0,1,76.35,2606.35,0,25-36,2748.6,72.4,0,0,1,0,0,0,1
6413-XKKPU,Male,0,1,1,17,1,0,1,0,1,0,1,0,1,89.4,1539.45,1,13-24,1519.8,90.56,1,0,0,0,0,1,0
9975-SKRNR,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,18.9,18.9,0,0-12,18.9,18.9,0,1,0,0,0,0,1
3703-KBKZP,Male,1,0,0,16,1,1,0,0,0,0,0,0,1,74.45,1261.35,0,13-24,1191.2,78.83,1,0,0,0,0,0,0
1449-XQEMT,Male,0,0,0,3,1,0,0,0,0,0,0,0,1,19.8,58.15,1,0-12,59.4,19.38,0,1,0,0,0,0,1
2626-URJFX,Male,0,1,1,4,1,1,0,0,0,0,0,0,1,50.9,225.6,1,0-12,203.6,56.4,0,0,0,0,0,1,0
4973-MGTON,Female,0,1,0,71,1,0,1,1,1,1,1,1,1,84.4,5969.3,0,49+,5992.4,84.07,0,0,0,1,1,0,0
3682-YEUWS,Male,0,1,1,10,1,1,0,0,0,0,0,0,1,24.4,253.9,0,0-12,244.0,25.39,0,1,0,0,0,0,1
1223-UNPKS,Male,0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,400.0,0,13-24,401.0,20.0,0,1,0,1,0,0,1
2612-RRIDN,Male,0,0,0,4,1,0,0,0,0,0,1,0,1,81.0,340.85,1,0-12,324.0,85.21,1,0,0,0,0,1,0
4735-ASGMA,Male,0,0,0,26,1,1,0,0,1,0,1,1,1,98.35,2515.3,1,25-36,2557.1,96.74,1,0,0,0,0,1,0
3446-QDSZF,Female,0,0,0,4,1,0,0,0,0,0,1,0,0,55.5,227.35,0,0-12,222.0,56.84,0,0,0,0,1,0,0
3669-LVWZB,Male,0,0,0,5,0,0,0,1,0,0,1,1,1,51.0,305.95,1,0-12,255.0,61.19,0,0,0,0,0,0,1
6892-EZDTG,Female,0,1,0,4,1,1,0,1,0,0,1,0,1,91.65,365.4,1,0-12,366.6,91.35,1,0,0,0,0,1,0
5117-IFGPS,Male,1,1,0,29,1,1,0,0,0,0,0,1,1,84.3,2357.75,0,25-36,2444.7,81.3,1,0,0,0,0,1,0
7379-FNIUJ,Male,0,0,0,2,1,0,1,1,0,0,1,1,0,100.2,198.5,0,0-12,200.4,99.25,1,0,0,0,0,1,0
1627-AFWVJ,Female,0,0,0,29,1,0,0,0,0,0,0,0,0,19.4,554.25,0,25-36,562.6,19.11,0,1,0,1,0,0,1
9725-SCPZG,Male,0,0,1,1,1,0,0,0,0,0,1,1,1,90.85,90.85,1,0-12,90.85,90.85,1,0,0,0,0,1,0
5884-GCYMI,Male,0,0,0,1,1,0,0,0,0,0,0,0,0,69.4,69.4,1,0-12,69.4,69.4,1,0,0,0,0,0,1
3217-FZDMN,Female,1,0,0,8,1,0,0,0,1,0,1,1,1,94.45,742.95,1,0-12,755.6,92.87,1,0,0,0,1,0,0
4486-EFAEB,Male,0,0,0,13,1,0,0,0,0,0,0,0,1,20.4,251.65,0,13-24,265.2,19.36,0,1,0,0,0,1,0
0060-FUALY,Female,0,1,0,59,1,1,1,1,0,0,1,0,1,94.75,5597.65,0,49+,5590.25,94.88,1,0,0,0,0,1,0
7853-GVUDZ,Female,0,1,1,1,1,0,0,0,0,0,0,0,1,20.15,20.15,1,0-12,20.15,20.15,0,1,0,0,1,0,0
7480-QNVZJ,Male,1,0,0,50,1,1,0,0,0,0,1,1,1,95.7,4816.7,1,49+,4785.0,96.33,1,0,0,0,0,1,0
6954-OOYZZ,Male,0,1,0,18,1,0,0,0,0,0,0,0,1,44.35,768.05,0,13-24,798.3,42.67,0,0,0,0,0,0,0
7088-FBAWU,Female,0,1,1,17,1,0,1,1,0,0,1,1,0,74.55,1215.8,0,13-24,1267.35,71.52,0,0,0,0,0,0,1
8313-AFGBW,Male,0,1,0,47,1,0,0,1,1,0,1,1,0,73.6,3522.65,0,37-48,3459.2,74.95,0,0,0,1,0,1,0
3943-KDREE,Female,0,0,0,26,1,1,0,0,0,0,0,0,1,74.95,1834.95,1,25-36,1948.7,70.58,1,0,0,0,0,0,0
9239-ZBZZV,Female,0,0,0,6,0,0,0,0,1,0,1,1,1,47.95,305.1,1,0-12,287.7,50.85,0,0,0,0,0,1,0
3097-IDVPU,Male,0,1,1,19,1,1,0,0,0,0,0,0,0,50.1,910.45,0,13-24,951.9,47.92,0,0,0,0,1,0,0
4398-HSCJH,Female,0,0,0,3,1,1,0,0,0,1,1,0,1,63.6,155.65,1,0-12,190.8,51.88,0,0,0,0,0,1,0
2197-OMWGI,Female,1,1,1,68,0,0,0,1,1,0,1,1,1,53.0,3656.25,0,49+,3604.0,53.77,0,0,0,1,0,1,0
2303-PJYHN,Female,0,1,0,2,1,0,0,0,0,0,0,0,0,19.85,52.0,0,0-12,39.7,26.0,0,1,0,0,0,0,0
9795-VOWON,Male,0,0,0,7,0,0,0,0,0,0,0,0,1,24.35,150.85,0,0-12,170.45,21.55,0,0,1,0,1,0,0
1237-WIYYZ,Female,0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,0,13-24,351.9,21.62,0,1,0,0,0,0,1
1987-AUELQ,Female,0,1,0,71,1,1,0,0,0,0,0,0,0,25.05,1873.7,0,49+,1778.55,26.39,0,1,0,1,1,0,0
7852-LECYP,Male,1,1,0,13,1,1,1,1,0,0,0,1,0,93.8,1261.0,0,13-24,1219.4,97.0,1,0,0,0,1,0,0
4430-UZIPO,Male,0,0,0,3,0,0,0,1,0,1,0,0,1,36.85,108.7,1,0-12,110.55,36.23,0,0,0,0,0,0,1
4822-LPTYJ,Male,0,1,0,72,1,1,0,1,1,0,1,1,1,103.75,7346.2,0,49+,7470.0,102.03,1,0,0,1,0,0,0
8165-CBKXO,Male,0,1,1,66,0,0,0,1,1,0,1,1,1,56.75,3708.4,0,49+,3745.5,56.19,0,0,0,1,1,0,0
6527-PZFPV,Male,0,1,1,24,1,0,0,0,0,0,0,0,1,20.8,469.65,0,13-24,499.2,19.57,0,1,1,0,1,0,0
4855-SNKMY,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,44.1,44.1,1,0-12,44.1,44.1,0,0,0,0,0,1,0
9593-CVZKR,Female,0,1,1,56,1,1,0,0,0,0,0,0,1,24.45,1385.85,0,49+,1369.2,24.75,0,1,0,1,0,0,1
8595-SIZNC,Female,1,1,0,22,1,1,0,0,0,0,0,0,0,25.6,548.8,0,13-24,563.2,24.95,0,1,1,0,0,0,0
8008-HAWED,Male,0,0,0,14,0,0,0,0,1,0,1,1,1,50.75,712.75,1,13-24,710.5,50.91,0,0,0,0,0,1,0
7124-UGSUR,Female,1,1,0,61,1,1,0,1,1,0,1,1,1,104.4,6405.0,1,49+,6368.4,105.0,1,0,1,0,1,0,0
1862-SKORY,Female,1,1,0,40,0,0,0,1,0,0,1,0,1,39.3,1637.4,1,37-48,1572.0,40.94,0,0,0,0,0,1,0
5236-XMZJY,Female,0,0,0,42,1,0,1,1,1,0,0,0,0,59.65,2536.55,0,37-48,2505.3,60.39,0,0,0,0,0,0,0
4827-DPADN,Female,0,1,1,72,1,1,1,0,1,1,1,1,1,83.3,6042.7,0,49+,5997.6,83.93,0,0,0,1,0,0,0
2694-CIUMO,Female,0,0,0,12,1,1,0,0,0,1,0,0,1,79.55,958.25,0,0-12,954.6,79.85,1,0,0,0,1,0,0
5846-ABOBJ,Male,0,1,0,71,1,1,0,0,0,0,0,0,0,24.45,1730.65,0,49+,1735.95,24.38,0,1,0,1,0,0,0
1439-LCGVL,Female,0,1,0,26,1,0,0,0,0,0,0,0,0,19.2,459.6,0,25-36,499.2,17.68,0,1,1,0,0,0,1
0909-SDHNU,Female,0,0,1,7,0,0,1,0,0,0,0,0,0,29.8,201.95,0,0-12,208.6,28.85,0,0,0,0,0,0,1
4647-XXZAM,Female,0,1,1,6,1,0,0,0,0,0,0,0,0,45.5,285.2,0,0-12,273.0,47.53,0,0,0,0,0,0,1
1502-XFCVR,Female,0,0,0,58,1,0,1,1,1,0,1,1,1,106.45,6145.85,1,49+,6174.1,105.96,1,0,1,0,0,1,0
7740-KKCXF,Male,0,1,0,51,0,0,0,1,0,0,0,0,1,30.05,1529.45,0,49+,1532.55,29.99,0,0,0,0,1,0,0
5360-XGYAZ,Male,0,1,1,72,0,0,1,1,1,1,1,1,1,65.65,4664.5,0,49+,4726.8,64.78,0,0,0,1,0,0,0
9692-TUSXH,Female,0,0,0,18,1,0,1,0,0,0,1,1,1,96.05,1740.7,1,13-24,1728.9,96.71,1,0,0,0,0,1,0
7912-SYRQT,Female,0,0,0,7,1,1,0,0,0,0,0,0,1,75.1,552.95,1,0-12,525.7,78.99,1,0,0,0,0,0,0
3557-HTYWR,Female,0,0,0,47,1,1,1,1,0,1,0,1,0,74.05,3496.3,0,37-48,3480.35,74.39,0,0,0,1,0,0,1
4816-JBHOV,Male,1,0,0,2,1,0,0,0,0,0,0,0,1,44.7,93.7,1,0-12,89.4,46.85,0,0,0,0,0,1,0
8920-NAVAY,Male,1,0,0,62,1,1,0,1,1,1,1,1,1,110.75,7053.35,0,49+,6866.5,113.76,1,0,1,0,0,0,0
1699-TLDLZ,Female,0,1,1,16,1,0,0,0,0,0,0,0,0,19.7,301.55,0,13-24,315.2,18.85,0,1,0,1,0,0,1
5600-PDUJF,Male,0,0,0,6,1,0,0,0,0,1,0,0,1,49.5,312.7,0,0-12,297.0,52.12,0,0,0,0,1,0,0
8292-TYSPY,Male,0,0,0,19,1,0,0,0,1,1,0,0,1,55.0,1046.5,1,13-24,1045.0,55.08,0,0,0,0,1,0,0
0567-XRHCU,Female,0,1,1,69,0,0,1,0,1,0,0,1,1,43.95,2960.1,0,49+,3032.55,42.9,0,0,0,1,1,0,0
1867-BDVFH,Male,0,1,1,11,1,1,0,0,0,0,0,0,1,74.35,834.2,1,0-12,817.85,75.84,1,0,0,0,0,1,0
2067-QYTCF,Female,0,1,0,64,1,1,0,1,1,1,1,1,1,111.15,6953.4,0,49+,7113.6,108.65,1,0,0,0,0,1,0
2359-QWQUL,Female,0,1,0,39,1,0,1,0,1,1,1,1,1,104.7,4134.85,1,37-48,4083.3,106.02,1,0,1,0,1,0,0
9103-TCIHJ,Female,0,0,0,15,1,1,1,0,0,0,0,0,1,55.7,899.8,1,13-24,835.5,59.99,0,0,0,0,0,0,1
7407-SUJIZ,Male,0,0,0,25,1,0,0,0,0,0,0,0,0,20.6,541.5,0,25-36,515.0,21.66,0,1,0,0,0,0,1
9150-KPBJQ,Female,0,0,0,6,1,0,0,0,0,0,0,0,0,19.65,116.85,0,0-12,117.9,19.47,0,1,0,1,1,0,0
0052-DCKON,Male,0,1,0,66,1,1,1,1,1,1,1,1,0,115.8,7942.15,0,49+,7642.8,120.34,1,0,1,0,0,0,0
3654-ARMGP,Female,0,0,0,61,1,1,0,1,1,1,1,1,0,88.65,5321.25,0,49+,5407.65,87.23,0,0,0,1,1,0,0
9699-UBQFS,Female,1,1,0,43,1,1,1,1,0,0,1,0,1,94.5,4156.8,0,37-48,4063.5,96.67,1,0,0,0,0,1,0
9367-TCUYN,Female,0,0,0,12,1,0,0,0,0,0,0,0,0,20.1,223.6,0,0-12,241.2,18.63,0,1,0,0,0,0,1
1261-FWTTE,Male,1,0,0,23,0,0,0,0,0,0,0,1,1,34.65,768.45,0,13-24,796.95,33.41,0,0,0,0,0,0,0
3528-HFRIQ,Male,1,1,0,71,0,0,0,1,1,0,1,1,1,52.3,3765.05,0,49+,3713.3,53.03,0,0,0,0,0,0,0
0708-SJDIS,Female,0,0,0,34,1,1,0,0,0,1,1,0,0,65.0,2157.5,0,25-36,2210.0,63.46,0,0,0,0,0,0,1
4140-WJAWW,Female,0,0,0,5,1,0,0,0,0,0,0,0,0,19.85,108.05,1,0-12,99.25,21.61,0,1,0,0,1,0,0
2073-QBVBI,Female,0,1,0,41,0,0,0,1,0,1,0,0,0,35.45,1391.65,0,37-48,1453.45,33.94,0,0,1,0,0,0,1
6928-ONTRW,Female,0,1,1,72,1,0,0,0,0,0,0,0,0,19.7,1379.8,0,49+,1418.4,19.16,0,1,0,1,1,0,0
3320-VEOYC,Male,1,0,0,14,1,1,0,0,0,0,1,1,1,95.6,1273.3,0,13-24,1338.4,90.95,1,0,0,0,0,1,0
5231-FIQPA,Female,0,0,0,41,1,0,0,0,0,0,0,0,1,19.85,810.45,0,37-48,813.85,19.77,0,1,0,1,0,0,1
6617-WLBQC,Female,0,1,1,23,1,1,1,0,0,0,0,0,0,81.85,1810.85,0,13-24,1882.55,78.73,1,0,1,0,1,0,0
2599-CIPQE,Male,0,1,1,71,1,0,1,1,1,1,1,1,0,109.3,7782.85,0,49+,7760.3,109.62,1,0,0,1,1,0,0
6653-CBBOM,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,70.3,70.3,1,0-12,70.3,70.3,1,0,0,0,0,1,0
8774-GSBUN,Male,0,1,0,72,1,1,0,0,0,0,0,0,0,25.4,1797.1,0,49+,1828.8,24.96,0,1,0,1,0,0,1
7326-RIGQZ,Male,0,1,1,6,1,0,0,0,0,0,0,0,1,69.8,377.85,0,0-12,418.8,62.98,1,0,0,0,0,1,0
1401-FTHFQ,Male,0,1,1,23,1,0,0,0,0,0,0,0,1,20.0,445.3,0,13-24,460.0,19.36,0,1,1,0,1,0,0
3247-ZVOUO,Male,1,1,0,10,1,1,0,0,0,0,0,1,0,85.55,851.75,1,0-12,855.5,85.17,1,0,0,0,0,1,0
0254-FNMCI,Female,0,0,0,72,1,0,1,1,1,1,1,1,1,109.9,7624.2,0,49+,7912.8,105.89,1,0,0,1,0,1,0
1848-LBZHY,Female,0,1,0,7,1,0,1,0,0,0,0,0,1,50.3,355.1,0,0-12,352.1,50.73,0,0,0,0,0,0,0
6101-IMRMM,Male,0,0,1,6,1,0,0,0,1,0,1,1,0,94.5,575.45,1,0-12,567.0,95.91,1,0,0,0,0,0,1
8118-TJAFG,Male,0,1,1,9,1,0,0,1,0,1,1,1,1,101.5,906.85,0,0-12,913.5,100.76,1,0,0,0,0,1,0
5429-LWCMV,Female,0,0,0,12,1,1,0,1,0,0,0,1,1,89.15,1057.55,0,0-12,1069.8,88.13,1,0,0,0,0,1,0
7298-IZWLY,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,19.4,19.4,0,0-12,19.4,19.4,0,1,0,0,0,0,1
9758-MFWGD,Female,1,1,1,48,0,0,0,1,0,0,0,0,0,29.9,1388.75,0,37-48,1435.2,28.93,0,0,1,0,0,0,0
3955-JBZZM,Male,0,0,0,20,1,0,0,0,0,0,1,0,0,78.8,1641.3,0,13-24,1576.0,82.06,1,0,0,0,0,1,0
1268-ASBGA,Female,1,1,0,16,1,1,0,0,0,0,0,1,1,85.35,1375.15,1,13-24,1365.6,85.95,1,0,0,0,1,0,0
8943-URTMR,Female,0,0,0,2,1,0,0,0,0,0,1,0,1,79.65,152.7,1,0-12,159.3,76.35,1,0,0,0,0,0,1
4815-TUMEQ,Female,0,0,0,10,1,0,0,0,0,0,0,0,1,19.3,185.2,0,0-12,193.0,18.52,0,1,1,0,0,0,1
4713-LZDRV,Female,1,0,0,2,1,0,0,0,0,0,0,1,1,79.6,195.05,1,0-12,159.2,97.53,1,0,0,0,0,1,0
9909-IDLEK,Male,0,1,1,20,1,1,0,1,0,1,1,0,0,96.8,1826.7,0,13-24,1936.0,91.34,1,0,0,0,0,0,1
4092-OFQZS,Male,0,1,0,20,1,0,0,0,0,0,0,0,0,20.65,417.5,0,13-24,413.0,20.88,0,1,1,0,0,0,1
1561-BWHIN,Male,0,1,1,19,1,0,0,0,0,0,0,0,0,19.8,344.5,0,13-24,376.2,18.13,0,1,1,0,0,0,1
4325-NFSKC,Male,1,0,0,19,1,1,1,0,0,0,1,0,1,90.6,1660.0,1,13-24,1721.4,87.37,1,0,0,0,0,1,0
9927-DSWDF,Male,0,1,0,22,1,0,1,1,0,1,1,1,1,104.6,2180.55,0,13-24,2301.2,99.12,1,0,0,0,0,1,0
9500-LTVBP,Female,0,0,0,35,1,1,0,0,0,1,0,0,0,80.05,2835.9,0,25-36,2801.75,81.03,1,0,0,0,1,0,0
7252-NTGSS,Female,0,0,0,1,1,0,0,0,0,0,0,0,0,45.15,45.15,0,0-12,45.15,45.15,0,0,0,0,0,0,1
8149-AIQCG,Male,0,0,0,39,1,1,0,0,0,0,0,0,1,73.15,2730.85,0,37-48,2852.85,70.02,1,0,0,0,1,0,0
1360-JYXKQ,Female,1,1,0,54,1,0,0,0,1,1,1,1,1,99.1,5437.1,0,49+,5351.4,100.69,1,0,1,0,0,1,0
2955-PSXOE,Female,0,0,0,1,1,0,0,0,0,0,0,0,1,20.2,20.2,1,0-12,20.2,20.2,0,1,0,0,0,0,0
7762-URZQH,Male,0,1,0,66,1,1,1,0,1,0,1,1,1,106.05,6981.35,1,49+,6999.3,105.78,1,0,0,1,1,0,0
0899-WZRSD,Male,0,0,0,56,1,1,1,0,0,1,1,1,1,105.35,5794.45,0,49+,5899.6,103.47,1,0,0,0,0,0,1
3255-GRXMG,Male,0,0,1,18,1,0,0,0,0,0,0,0,1,45.65,747.2,0,13-24,821.7,41.51,0,0,0,0,1,0,0
4828-FAZPK,Female,0,1,1,16,1,1,0,1,0,0,0,0,1,79.95,1267.95,0,13-24,1279.2,79.25,1,0,0,0,1,0,0
6094-ZIVKX,Female,0,0,0,68,1,0,1,0,1,0,0,0,1,54.45,3674.95,0,49+,3702.6,54.04,0,0,1,0,1,0,0
6925-BAYGL,Female,1,1,0,53,1,1,0,0,0,0,0,0,0,25.1,1275.6,0,49+,1330.3,24.07,0,1,0,1,1,0,0
3262-EIDHV,Female,0,1,1,72,1,1,1,0,1,1,1,1,0,84.7,5893.9,0,49+,6098.4,81.86,0,0,0,1,1,0,0
7354-OIJLX,Male,0,0,0,9,1,1,0,0,0,0,0,0,1,75.85,724.65,0,0-12,682.65,80.52,1,0,0,0,0,1,0
1376-HHBDV,Female,0,0,0,30,1,0,1,0,0,0,0,0,1,48.8,1536.75,0,25-36,1464.0,51.23,0,0,0,0,0,0,1
6907-NZZIJ,Female,0,0,0,36,1,1,0,1,0,0,1,1,1,99.15,3615.6,1,25-36,3569.4,100.43,1,0,0,0,0,1,0
6133-OZILE,Female,0,0,0,18,0,0,0,0,1,1,0,0,1,35.2,607.3,0,13-24,633.6,33.74,0,0,0,0,0,1,0
4135-FRWKJ,Female,1,1,1,55,1,1,1,0,1,1,1,0,0,76.25,4154.55,0,49+,4193.75,75.54,0,0,1,0,0,1,0
2911-UREFD,Female,0,1,0,39,0,0,1,0,1,0,1,1,0,55.9,2184.35,1,37-48,2180.1,56.01,0,0,0,0,0,1,0
3744-ZRRDZ,Male,0,0,0,21,1,1,0,1,0,0,0,0,1,82.35,1852.85,1,13-24,1729.35,88.23,1,0,0,0,0,1,0
5673-TIYIB,Male,0,0,0,2,0,0,0,1,1,1,0,0,1,40.4,77.15,1,0-12,80.8,38.58,0,0,0,0,1,0,0
6551-ZCOTS,Male,1,0,0,33,1,1,0,0,0,0,0,0,1,24.9,847.8,0,25-36,821.7,25.69,0,1,1,0,0,0,0
7191-ADRGF,Male,0,1,0,44,0,0,0,1,1,0,1,1,0,54.3,2390.45,0,37-48,2389.2,54.33,0,0,0,1,0,0,0
5018-LXQQG,Female,0,1,1,30,1,0,1,0,0,1,0,1,0,66.3,1923.5,0,25-36,1989.0,64.12,0,0,0,0,0,0,0
6892-BOGQE,Female,0,1,0,71,1,0,0,0,0,0,0,0,1,20.9,1493.2,0,49+,1483.9,21.03,0,1,0,1,0,0,0
1602-IJQQE,Female,0,0,0,4,1,1,0,0,0,0,0,0,0,75.35,338.1,1,0-12,301.4,84.53,1,0,0,0,0,1,0
4628-WQCQQ,Male,0,0,1,35,1,0,0,0,1,0,1,0,1,85.15,3030.6,1,25-36,2980.25,86.59,1,0,1,0,0,1,0
1746-TGTWV,Male,0,1,0,1,1,0,0,0,1,0,0,0,0,75.35,75.35,0,0-12,75.35,75.35,1,0,0,0,1,0,0
5995-SNNEW,Male,1,1,0,23,1,1,0,1,1,0,1,1,1,104.45,2184.85,0,13-24,2402.35,94.99,1,0,0,0,0,1,0
8050-WYBND,Female,0,0,1,22,0,0,0,0,1,0,1,1,1,49.45,1031.4,0,13-24,1087.9,46.88,0,0,1,0,1,0,0
2821-WARNZ,Female,0,0,1,49,1,0,0,0,0,0,0,0,0,19.45,921.3,0,49+,953.05,18.8,0,1,1,0,1,0,0
4879-GZLFH,Female,0,1,1,42,1,0,0,0,1,0,1,1,1,92.15,3875.4,0,37-48,3870.3,92.27,1,0,0,0,0,1,0
1644-IRKSF,Female,0,1,1,33,1,0,0,0,1,0,1,1,1,93.8,3124.5,1,25-36,3095.4,94.68,1,0,1,0,0,1,0
8314-HTWVE,Female,0,1,1,7,1,0,0,0,0,0,0,0,0,19.85,144.15,0,0-12,138.95,20.59,0,1,0,1,0,0,1
9402-ROUMJ,Female,0,1,1,67,1,1,1,0,1,1,0,1,1,100.25,6689.0,0,49+,6716.75,99.84,1,0,1,0,0,0,0
2507-QZPQS,Male,0,0,0,15,1,1,0,1,0,1,0,1,0,95.7,1451.1,0,13-24,1435.5,96.74,1,0,0,0,0,1,0
